dataset,name,k,solver,time,timeout,numsol,expd,gen,qsize,pr-frontier,pr-sol,pr-fea,pr-post,pr-extra
AFG,rbg031a,10,default,0.002382,0,1,473,8415,227,1313,0,1,6629,0
AFG,rbg034a,10,combine,0.002487,0,1,1352,5452,540,2334,0,1,1766,11597
AFG,rbg034a,10,gap_prune,0.003396,0,1,1352,5452,540,2334,0,1,1766,11597
AFG,rbg034a,10,fastdom,0.009238,0,1,1957,26307,1543,6158,10,1,18182,0
AFG,rbg034a,10,default,0.01029,0,1,1957,26307,1543,6158,10,1,18182,0
AFG,rbg193.2,10,combine,129.3,0,1,1161202,8225622,1132574,5411573,0,1,1652847,79152807
AFG,rbg193.2,10,gap_prune,300,1,0,405883,3239137,976838,1570517,0,1,405883,29212403
AFG,rbg193.2,10,fastdom,172.3,0,1,1206491,91091207,2621594,8161044,4,1,81723668,0
AFG,rbg193.2,10,default,300,1,0,411995,33609004,2306489,1646808,0,1,29243879,0
AFG,rbg067a,10,combine,0.006414,0,1,2465,10156,1300,4214,0,1,3477,24321
AFG,rbg067a,10,gap_prune,0.007564,0,1,2465,10156,1300,4214,0,1,3477,24321
AFG,rbg067a,10,fastdom,0.01742,0,1,2989,47308,2384,8385,2,1,35932,0
AFG,rbg067a,10,default,0.01855,0,1,2989,47308,2384,8385,2,1,35932,0
AFG,rbg132,10,combine,0.01268,0,1,2678,9771,834,4190,0,1,2903,129701
AFG,rbg132,10,gap_prune,0.01263,0,1,2678,9771,834,4190,0,1,2903,129701
AFG,rbg132,10,fastdom,0.06757,0,1,3745,204712,1034,9847,9,1,191111,0
AFG,rbg132,10,default,0.06497,0,1,3745,204712,1034,9847,9,1,191111,0
AFG,rbg021.8,10,combine,300,1,0,834145,7897427,3447910,2781230,0,1,834143,896407
AFG,rbg027a,10,combine,0.006095,0,6,1919,13844,1481,3255,0,1,8665,1170
AFG,rbg027a,10,gap_prune,0.01005,0,6,1919,13844,1481,3255,0,1,8665,1170
AFG,rbg027a,10,fastdom,0.005829,0,6,1922,15041,1486,3265,0,1,9849,0
AFG,rbg027a,10,default,0.006809,0,6,1922,15041,1486,3265,0,1,9849,0
AFG,rbg050a,10,combine,0.0007807,0,1,448,1493,247,600,0,1,445,12917
AFG,rbg050a,10,gap_prune,0.0007899,0,1,448,1493,247,600,0,1,445,12917
AFG,rbg050a,10,fastdom,3.829,0,1,172467,4131093,465830,1632440,0,1,2326186,0
AFG,rbg050a,10,default,17.72,0,1,172467,4131093,465830,1632440,0,1,2326186,0
AFG,rbg010a,10,combine,8.584e-06,0,1,12,21,1,0,0,1,9,45
AFG,rbg010a,10,gap_prune,1.066e-05,0,1,12,21,1,0,0,1,9,45
AFG,rbg010a,10,fastdom,0.0002152,0,1,56,364,43,80,0,1,228,0
AFG,rbg010a,10,default,0.0001922,0,1,56,364,43,80,0,1,228,0
AFG,rbg038a,10,combine,0.001135,0,1,633,2462,434,1030,3,1,796,10388
AFG,rbg038a,10,gap_prune,0.001121,0,1,633,2462,434,1030,3,1,796,10388
AFG,rbg038a,10,fastdom,0.007094,0,1,1025,20189,708,3081,23,1,16060,0
AFG,rbg038a,10,default,0.007809,0,1,1025,20189,708,3081,23,1,16060,0
AFG,rbg021.4,10,combine,5.016,0,3,193356,1419878,197924,773890,0,1,452630,123660
AFG,rbg021.4,10,gap_prune,53.28,0,3,193356,1419878,197924,773890,0,1,452630,123660
AFG,rbg021.4,10,fastdom,5.306,0,3,193645,1546897,256706,839995,0,1,513255,0
AFG,rbg021.4,10,default,62.16,0,3,193645,1546897,256706,839995,0,1,513255,0
AFG,rbg021.7,10,combine,300,1,0,831936,7879193,3441947,2773386,0,1,831937,894198
AFG,rbg017,10,combine,0.0001222,0,1,122,329,64,88,0,1,119,364
AFG,rbg017,10,gap_prune,0.0001731,0,1,122,329,64,88,0,1,119,364
AFG,rbg017,10,fastdom,0.0004733,0,1,227,1459,163,419,0,1,813,0
AFG,rbg017,10,default,0.000473,0,1,227,1459,163,419,0,1,813,0
AFG,rbg021.5,10,combine,7.119,0,8,233957,1814596,202777,897627,0,1,683005,163341
AFG,rbg021.5,10,gap_prune,87.54,0,8,233957,1814596,202777,897627,0,1,683005,163341
AFG,rbg021.5,10,fastdom,7.277,0,8,234828,1987023,258141,970387,0,1,781801,0
AFG,rbg021.5,10,default,87.56,0,8,234828,1987023,258141,970387,0,1,781801,0
AFG,rbg021.3,10,combine,0.5886,0,6,67691,496518,48443,197023,0,1,231799,43140
AFG,rbg021.3,10,gap_prune,4.861,0,6,67691,496518,48443,197023,0,1,231799,43140
AFG,rbg021.3,10,fastdom,0.6562,0,6,67812,540714,59001,208025,0,1,264872,0
AFG,rbg021.3,10,default,5.262,0,6,67812,540714,59001,208025,0,1,264872,0
AFG,rbg019d,20,combine,7.431e-05,0,1,73,183,21,42,0,1,68,532
AFG,rbg019d,20,gap_prune,6.787e-05,0,1,73,183,21,42,0,1,68,532
AFG,rbg019d,20,fastdom,0.0005163,0,1,140,1349,55,221,2,1,986,0
AFG,rbg019d,20,default,0.001324,0,1,140,1349,55,221,2,1,986,0
AFG,rbg020a,20,combine,0.002511,0,2,823,3935,673,1105,0,1,2006,506
AFG,rbg020a,20,gap_prune,0.003851,0,2,823,3935,673,1105,0,1,2006,506
AFG,rbg020a,20,fastdom,0.00253,0,2,823,4441,678,1118,0,1,2499,0
AFG,rbg020a,20,default,0.001963,0,2,823,4441,678,1118,0,1,2499,0
AFG,rbg152.3,20,combine,0.03512,0,1,6773,25589,1585,12038,0,1,6778,320834
AFG,rbg152.3,20,gap_prune,0.03707,0,1,6773,25589,1585,12038,0,1,6778,320834
AFG,rbg152.3,20,fastdom,16.53,0,1,291270,30160484,175008,2201678,9,1,27667527,0
AFG,rbg152.3,20,default,45.51,0,1,291270,30160484,175008,2201678,9,1,27667527,0
AFG,rbg055a,20,combine,0.003936,0,1,1570,6362,548,2743,0,1,2049,22571
AFG,rbg055a,20,gap_prune,0.00513,0,1,1570,6362,548,2743,0,1,2049,22571
AFG,rbg055a,20,fastdom,0.01509,0,1,2168,42093,1293,7056,4,1,32865,0
AFG,rbg055a,20,default,0.02009,0,1,2168,42093,1293,7056,4,1,32865,0
AFG,rbg017a,20,combine,0.001233,0,5,507,3985,164,298,0,1,3176,32
AFG,rbg017a,20,gap_prune,0.001444,0,5,507,3985,164,298,0,1,3176,32
AFG,rbg017a,20,fastdom,0.001155,0,5,507,4017,164,298,0,1,3208,0
AFG,rbg017a,20,default,0.001883,0,5,507,4017,164,298,0,1,3208,0
AFG,rbg233,20,combine,9.093,0,1,247318,1852360,291112,595826,0,1,1009216,46619514
AFG,rbg233,20,gap_prune,42.02,0,1,247318,1852360,291112,595826,0,1,1009216,46619514
AFG,rbg233,20,fastdom,26.48,0,1,253590,49491694,294249,666765,8,1,48571331,0
AFG,rbg233,20,default,56.82,0,1,253590,49491694,294249,666765,8,1,48571331,0
AFG,rbg172a,20,combine,1.113,0,8,89429,573561,52298,191172,0,1,292953,2289832
AFG,rbg172a,20,gap_prune,4.433,0,8,89429,573561,52298,191172,0,1,292953,2289832
AFG,rbg172a,20,fastdom,1.742,0,8,92467,3052624,56760,233785,0,1,2726365,0
AFG,rbg172a,20,default,4.936,0,8,92467,3052624,56760,233785,0,1,2726365,0
AFG,rbg019b,20,combine,0.0001331,0,1,90,241,18,63,0,1,88,602
AFG,rbg019b,20,gap_prune,8.432e-05,0,1,90,241,18,63,0,1,88,602
AFG,rbg019b,20,fastdom,0.0007318,0,1,246,2838,310,819,0,1,1773,0
AFG,rbg019b,20,default,0.0006824,0,1,246,2838,310,819,0,1,1773,0
AFG,rbg021.6,20,combine,78.19,0,14,730148,5640224,740199,3227749,6186,1,1676128,491181
AFG,rbg019a,20,combine,4.087e-05,0,1,33,73,6,9,0,1,31,257
AFG,rbg019a,20,gap_prune,3.696e-05,0,1,33,73,6,9,0,1,31,257
AFG,rbg019a,20,fastdom,0.0001222,0,1,46,478,10,25,1,1,406,0
AFG,rbg019a,20,default,7.799e-05,0,1,46,478,10,25,1,1,406,0
AFG,rbg019c,20,combine,0.02431,0,6,6345,57910,4096,5851,0,1,45709,5799
AFG,rbg019c,20,gap_prune,0.03792,0,6,6345,57910,4096,5851,0,1,45709,5799
AFG,rbg019c,20,fastdom,0.02342,0,6,6347,63738,4102,5901,0,1,51485,0
AFG,rbg019c,20,default,0.03169,0,6,6347,63738,4102,5901,0,1,51485,0
AFG,rbg035a,20,combine,0.000272,0,1,217,668,61,231,3,1,217,3516
AFG,rbg035a,20,gap_prune,0.0002562,0,1,217,668,61,231,3,1,217,3516
AFG,rbg035a,20,fastdom,0.003823,0,1,606,11108,449,1851,17,1,8634,0
AFG,rbg035a,20,default,0.002981,0,1,606,11108,449,1851,17,1,8634,0
AFG,rbg092a,20,combine,0.01079,0,1,3394,13834,1071,5918,0,1,4522,68698
AFG,rbg092a,20,gap_prune,0.01212,0,1,3394,13834,1071,5918,0,1,4522,68698
AFG,rbg092a,20,fastdom,0.03912,0,1,4533,127344,2576,16358,2,1,106451,0
AFG,rbg092a,20,default,0.04076,0,1,4533,127344,2576,16358,2,1,106451,0
AFG,rbg132.2,20,combine,0.01801,0,1,3864,14121,1084,6396,0,1,3861,148752
AFG,rbg132.2,20,gap_prune,0.0187,0,1,3864,14121,1084,6396,0,1,3861,148752
AFG,rbg132.2,20,fastdom,0.341,0,1,17568,958822,18071,99201,9,1,842044,0
AFG,rbg132.2,20,default,0.3538,0,1,17568,958822,18071,99201,9,1,842044,0
AFG,rbg233.2,20,combine,300,1,0,1059076,8761419,2681722,4159912,0,1,1059074,209849101
AFG,rbg016b,20,combine,6.151e-05,0,1,49,123,12,26,0,1,48,229
AFG,rbg016b,20,gap_prune,5.628e-05,0,1,49,123,12,26,0,1,48,229
AFG,rbg016b,20,fastdom,0.0003534,0,1,116,1130,78,215,0,1,799,0
AFG,rbg016b,20,default,0.0005196,0,1,116,1130,78,215,0,1,799,0
AFG,rbg016a,20,combine,0.0001521,0,1,127,484,79,105,0,1,252,1085
AFG,rbg016a,20,gap_prune,0.0002286,0,1,127,484,79,105,0,1,252,1085
AFG,rbg016a,20,fastdom,0.0004058,0,1,138,1655,89,123,2,1,1392,0
AFG,rbg016a,20,default,0.0004098,0,1,138,1655,89,123,2,1,1392,0
AFG,rbg033a,20,combine,0.000404,0,1,230,661,82,207,0,1,224,3580
AFG,rbg033a,20,gap_prune,0.0003666,0,1,230,661,82,207,0,1,224,3580
AFG,rbg033a,20,fastdom,0.00421,0,1,561,11253,448,1555,0,1,9137,0
AFG,rbg033a,20,default,0.002946,0,1,561,11253,448,1555,0,1,9137,0
AFG,rbg017.2,20,combine,0.0001778,0,1,122,329,64,88,0,1,119,364
AFG,rbg017.2,20,gap_prune,0.000164,0,1,122,329,64,88,0,1,119,364
AFG,rbg017.2,20,fastdom,0.001031,0,1,465,3052,646,1804,19,1,764,0
AFG,rbg017.2,20,default,0.001046,0,1,465,3052,646,1804,19,1,764,0
AFG,rbg201a,20,combine,1.046,0,1,77753,490374,43506,173135,0,1,239486,4243769
AFG,rbg201a,20,gap_prune,3.495,0,1,77753,490374,43506,173135,0,1,239486,4243769
AFG,rbg201a,20,fastdom,2.498,0,1,81178,5016962,47739,216877,6,1,4718901,0
AFG,rbg201a,20,default,4.852,0,1,81178,5016962,47739,216877,6,1,4718901,0
AFG,rbg042a,20,combine,0.1811,0,4,37128,259954,25656,87770,0,1,135053,761197
AFG,rbg042a,20,gap_prune,0.6101,0,4,37128,259954,25656,87770,0,1,135053,761197
AFG,rbg042a,20,fastdom,0.3705,0,4,38233,1040272,28881,98866,0,1,903170,0
AFG,rbg042a,20,default,0.8003,0,4,38233,1040272,28881,98866,0,1,903170,0
AFG,rbg049a,20,combine,300,1,0,1251151,26755781,1409677,2429198,0,1,22689946,21269689
AFG,rbg125a,20,combine,0.0215,0,1,3797,16141,1461,6570,3,1,5771,281479
AFG,rbg125a,20,gap_prune,0.02337,0,1,3797,16141,1461,6570,3,1,5771,281479
AFG,rbg125a,20,fastdom,0.1358,0,1,5303,383947,2863,15545,12,1,363087,0
AFG,rbg125a,20,default,0.13,0,1,5303,383947,2863,15545,12,1,363087,0
AFG,rbg021.2,20,combine,0.3124,0,5,45650,339803,29931,121545,0,1,172604,29648
AFG,rbg021.2,20,gap_prune,2.05,0,5,45650,339803,29931,121545,0,1,172604,29648
AFG,rbg021.2,20,fastdom,0.3086,0,5,45694,369827,30694,125172,0,1,198957,0
AFG,rbg021.2,20,default,2.257,0,5,45694,369827,30694,125172,0,1,198957,0
AFG,rbg040a,20,combine,0.0008683,0,1,509,1626,244,601,0,1,516,7524
AFG,rbg040a,20,gap_prune,0.0008463,0,1,509,1626,244,601,0,1,516,7524
AFG,rbg040a,20,fastdom,0.008215,0,1,987,18874,583,3077,2,1,14808,0
AFG,rbg040a,20,default,0.005725,0,1,987,18874,583,3077,2,1,14808,0
AFG,rbg193,20,combine,6.19,0,1,173073,1288361,214833,434869,0,1,680419,11967882
AFG,rbg193,20,gap_prune,20.11,0,1,173073,1288361,214833,434869,0,1,680419,11967882
AFG,rbg193,20,fastdom,9.459,0,1,177025,13540392,217501,477134,1,1,12886232,0
AFG,rbg193,20,default,24.1,0,1,177025,13540392,217501,477134,1,1,12886232,0
AFG,rbg041a,20,combine,0.01383,0,1,4267,20667,3427,8585,0,1,7815,88091
AFG,rbg041a,20,gap_prune,0.02177,0,1,4267,20667,3427,8585,0,1,7815,88091
AFG,rbg041a,20,fastdom,0.03718,0,1,4870,119901,4645,13289,5,1,101737,0
AFG,rbg041a,20,default,0.04539,0,1,4870,119901,4645,13289,5,1,101737,0
AFG,rbg152,20,combine,0.02038,0,1,4017,14649,1227,6036,0,1,4596,210457
AFG,rbg152,20,gap_prune,0.02052,0,1,4017,14649,1227,6036,0,1,4596,210457
AFG,rbg152,20,fastdom,0.1203,0,1,5433,324763,1896,15495,0,1,303835,0
AFG,rbg152,20,default,0.1197,0,1,5433,324763,1896,15495,0,1,303835,0
AFG,rbg086a,20,combine,0.002721,0,1,962,3400,164,1047,0,1,1391,45406
AFG,rbg086a,20,gap_prune,0.00273,0,1,962,3400,164,1047,0,1,1391,45406
AFG,rbg086a,20,fastdom,0.02444,0,1,1717,69763,665,4361,6,1,63679,0
AFG,rbg086a,20,default,0.02454,0,1,1717,69763,665,4361,6,1,63679,0
AFG,rbg031a,20,combine,9.695e-05,0,2,93,228,12,44,0,1,90,1349
AFG,rbg031a,20,gap_prune,8.815e-05,0,2,93,228,12,44,0,1,90,1349
AFG,rbg031a,20,fastdom,0.002126,0,2,384,6940,150,1068,0,1,5487,0
AFG,rbg031a,20,default,0.001897,0,2,384,6940,150,1068,0,1,5487,0
AFG,rbg034a,20,combine,0.003071,0,1,1482,6051,603,2576,0,1,1993,12945
AFG,rbg034a,20,gap_prune,0.002915,0,1,1482,6051,603,2576,0,1,1993,12945
AFG,rbg034a,20,fastdom,0.00912,0,1,1922,26566,1300,6144,5,1,18495,0
AFG,rbg034a,20,default,0.009257,0,1,1922,26566,1300,6144,5,1,18495,0
AFG,rbg193.2,20,combine,300,1,0,1181258,8878850,1813732,4626790,0,1,1298553,83176132
AFG,rbg067a,20,combine,0.00663,0,1,2588,10620,1306,4313,0,1,3719,26128
AFG,rbg067a,20,gap_prune,0.007738,0,1,2588,10620,1306,4313,0,1,3719,26128
AFG,rbg067a,20,fastdom,0.02089,0,1,3212,51557,2387,8691,7,1,39647,0
AFG,rbg067a,20,default,0.02027,0,1,3212,51557,2387,8691,7,1,39647,0
AFG,rbg132,20,combine,0.01422,0,1,3045,10892,1080,4539,0,1,3308,140874
AFG,rbg132,20,gap_prune,0.01502,0,1,3045,10892,1080,4539,0,1,3308,140874
AFG,rbg132,20,fastdom,0.07599,0,1,4646,245330,1451,11602,7,1,229075,0
AFG,rbg132,20,default,0.07763,0,1,4646,245330,1451,11602,7,1,229075,0
AFG,rbg027a,20,combine,0.01006,0,10,2963,19705,2200,4793,0,1,11940,1193
AFG,rbg027a,20,gap_prune,0.01759,0,10,2963,19705,2200,4793,0,1,11940,1193
AFG,rbg027a,20,fastdom,0.01014,0,10,2964,20907,2200,4798,0,1,13136,0
AFG,rbg027a,20,default,0.014,0,10,2964,20907,2200,4798,0,1,13136,0
AFG,rbg050a,20,combine,0.0009432,0,1,533,1725,247,662,0,1,530,15897
AFG,rbg050a,20,gap_prune,0.0009022,0,1,533,1725,247,662,0,1,530,15897
AFG,rbg050a,20,fastdom,0.3467,0,1,27014,619176,75315,249155,0,1,343007,0
AFG,rbg050a,20,default,0.4783,0,1,27014,619176,75315,249155,0,1,343007,0
AFG,rbg010a,20,combine,9.173e-06,0,1,12,21,1,0,0,1,9,45
AFG,rbg010a,20,gap_prune,1.055e-05,0,1,12,21,1,0,0,1,9,45
AFG,rbg010a,20,fastdom,0.0001284,0,1,56,364,43,80,0,1,228,0
AFG,rbg010a,20,default,0.0001133,0,1,56,364,43,80,0,1,228,0
AFG,rbg038a,20,combine,0.002987,0,1,878,3346,633,1360,5,1,1103,14114
AFG,rbg038a,20,gap_prune,0.002765,0,1,878,3346,633,1360,5,1,1103,14114
AFG,rbg038a,20,fastdom,0.009823,0,1,1242,25114,1038,3731,14,1,20127,0
AFG,rbg038a,20,default,0.009702,0,1,1242,25114,1038,3731,14,1,20127,0
AFG,rbg021.4,20,combine,8.45,0,3,253084,1897289,248684,996612,0,1,647591,170004
AFG,rbg021.4,20,gap_prune,108.6,0,3,253084,1897289,248684,996612,0,1,647591,170004
AFG,rbg021.4,20,fastdom,8.484,0,3,253557,2071028,313615,1076837,0,1,740632,0
AFG,rbg021.4,20,default,121.3,0,3,253557,2071028,313615,1076837,0,1,740632,0
AFG,rbg017,20,combine,0.0001185,0,1,122,329,64,88,0,1,119,364
AFG,rbg017,20,gap_prune,0.0001726,0,1,122,329,64,88,0,1,119,364
AFG,rbg017,20,fastdom,0.0006918,0,1,231,1466,161,406,0,1,829,0
AFG,rbg017,20,default,0.0006398,0,1,231,1466,161,406,0,1,829,0
AFG,rbg021.5,20,combine,17.29,0,9,320293,2461727,277352,1217440,0,1,923986,220925
AFG,rbg021.5,20,gap_prune,178.3,0,9,320293,2461727,277352,1217440,0,1,923986,220925
AFG,rbg021.5,20,fastdom,17.33,0,9,321023,2689290,356826,1312571,0,1,1055688,0
AFG,rbg021.5,20,default,196.7,0,9,321023,2689290,356826,1312571,0,1,1055688,0
AFG,rbg021.3,20,combine,0.9034,0,4,87160,657222,68255,246120,0,1,323939,59319
AFG,rbg021.3,20,gap_prune,7.572,0,4,87160,657222,68255,246120,0,1,323939,59319
AFG,rbg021.3,20,fastdom,0.9031,0,4,87161,716793,69569,258905,0,1,370724,0
AFG,rbg021.3,20,default,8.719,0,4,87161,716793,69569,258905,0,1,370724,0
AFG,rbg019d,30,combine,0.0001015,0,1,73,183,21,42,0,1,68,532
AFG,rbg019d,30,gap_prune,0.0001382,0,1,73,183,21,42,0,1,68,532
AFG,rbg019d,30,fastdom,0.0005709,0,1,144,1373,58,223,3,1,1003,0
AFG,rbg019d,30,default,0.0003896,0,1,144,1373,58,223,3,1,1003,0
AFG,rbg020a,30,combine,0.002079,0,3,781,3665,555,956,0,1,1926,459
AFG,rbg020a,30,gap_prune,0.00244,0,3,781,3665,555,956,0,1,1926,459
AFG,rbg020a,30,fastdom,0.001914,0,3,779,4117,558,964,0,1,2372,0
AFG,rbg020a,30,default,0.001705,0,3,779,4117,558,964,0,1,2372,0
AFG,rbg152.3,30,combine,0.05197,0,1,9112,34038,1891,15795,0,1,9131,448185
AFG,rbg152.3,30,gap_prune,0.04829,0,1,9112,34038,1891,15795,0,1,9131,448185
AFG,rbg152.3,30,fastdom,5.846,0,1,175221,13825472,92941,1436751,114,1,12213386,0
AFG,rbg152.3,30,default,8.164,0,1,175221,13825472,92941,1436751,114,1,12213386,0
AFG,rbg055a,30,combine,0.006077,0,1,2451,10326,1036,4380,0,1,3495,28996
AFG,rbg055a,30,gap_prune,0.006581,0,1,2451,10326,1036,4380,0,1,3495,28996
AFG,rbg055a,30,fastdom,0.01765,0,1,3003,50470,2395,9068,0,1,38399,0
AFG,rbg055a,30,default,0.01739,0,1,3003,50470,2395,9068,0,1,38399,0
AFG,rbg017a,30,combine,0.001987,0,6,812,6155,384,541,0,1,4797,32
AFG,rbg017a,30,gap_prune,0.001854,0,6,812,6155,384,541,0,1,4797,32
AFG,rbg017a,30,fastdom,0.002713,0,6,812,6187,384,541,0,1,4829,0
AFG,rbg017a,30,default,0.001747,0,6,812,6187,384,541,0,1,4829,0
AFG,rbg233,30,combine,8.779,0,1,264514,1887906,258752,597141,0,1,1026251,48554757
AFG,rbg233,30,gap_prune,38.01,0,1,264514,1887906,258752,597141,0,1,1026251,48554757
AFG,rbg233,30,fastdom,27.26,0,1,277489,52935726,262676,701063,4,1,51957170,0
AFG,rbg233,30,default,55.74,0,1,277489,52935726,262676,701063,4,1,51957170,0
AFG,rbg172a,30,combine,2.876,0,8,153265,1071612,103845,336172,0,1,582168,3791237
AFG,rbg172a,30,gap_prune,12.34,0,8,153265,1071612,103845,336172,0,1,582168,3791237
AFG,rbg172a,30,fastdom,4.007,0,8,156090,5057762,106966,388200,0,1,4513465,0
AFG,rbg172a,30,default,13.64,0,8,156090,5057762,106966,388200,0,1,4513465,0
AFG,rbg019b,30,combine,9.444e-05,0,1,91,244,18,64,0,1,89,612
AFG,rbg019b,30,gap_prune,0.0001248,0,1,91,244,18,64,0,1,89,612
AFG,rbg019b,30,fastdom,0.001575,0,1,384,4310,327,1185,0,1,2741,0
AFG,rbg019b,30,default,0.001321,0,1,384,4310,327,1185,0,1,2741,0
AFG,rbg021.6,30,combine,177.2,0,31,1116716,8326911,1153358,4723486,15691,1,2470988,682295
AFG,rbg019a,30,combine,2.806e-05,0,1,33,73,6,9,0,1,31,257
AFG,rbg019a,30,gap_prune,2.52e-05,0,1,33,73,6,9,0,1,31,257
AFG,rbg019a,30,fastdom,8.324e-05,0,1,46,478,10,25,1,1,406,0
AFG,rbg019a,30,default,7.918e-05,0,1,46,478,10,25,1,1,406,0
AFG,rbg019c,30,combine,0.02295,0,8,5985,54264,4087,5616,0,1,42656,5434
AFG,rbg019c,30,gap_prune,0.02987,0,8,5985,54264,4087,5616,0,1,42656,5434
AFG,rbg019c,30,fastdom,0.02267,0,8,5988,59739,4094,5668,0,1,48076,0
AFG,rbg019c,30,default,0.02906,0,8,5988,59739,4094,5668,0,1,48076,0
AFG,rbg035a,30,combine,0.0003952,0,3,224,678,61,232,0,1,220,3516
AFG,rbg035a,30,gap_prune,0.0002699,0,3,224,678,61,232,0,1,220,3516
AFG,rbg035a,30,fastdom,0.002904,0,3,551,10233,404,1689,7,1,7984,0
AFG,rbg035a,30,default,0.002781,0,3,551,10233,404,1689,7,1,7984,0
AFG,rbg092a,30,combine,0.06165,0,1,13980,70343,5199,28962,0,1,27401,182588
AFG,rbg092a,30,gap_prune,0.1107,0,1,13980,70343,5199,28962,0,1,27401,182588
AFG,rbg092a,30,fastdom,0.14,0,1,15077,291807,9837,46063,2,1,230665,0
AFG,rbg092a,30,default,0.1887,0,1,15077,291807,9837,46063,2,1,230665,0
AFG,rbg132.2,30,combine,0.02178,0,1,4584,16927,1545,7729,0,1,4614,188712
AFG,rbg132.2,30,gap_prune,0.02377,0,1,4584,16927,1545,7729,0,1,4614,188712
AFG,rbg132.2,30,fastdom,0.4692,0,1,19263,1053304,25972,110434,18,1,923589,0
AFG,rbg132.2,30,default,0.4939,0,1,19263,1053304,25972,110434,18,1,923589,0
AFG,rbg016b,30,combine,9.733e-05,0,1,68,178,18,40,0,1,70,275
AFG,rbg016b,30,gap_prune,8.758e-05,0,1,68,178,18,40,0,1,70,275
AFG,rbg016b,30,fastdom,0.0005617,0,1,137,1232,78,248,0,1,847,0
AFG,rbg016b,30,default,0.0005459,0,1,137,1232,78,248,0,1,847,0
AFG,rbg016a,30,combine,0.0001848,0,1,146,547,81,109,0,1,292,1249
AFG,rbg016a,30,gap_prune,0.0001772,0,1,146,547,81,109,0,1,292,1249
AFG,rbg016a,30,fastdom,0.0004422,0,1,157,1882,91,127,2,1,1596,0
AFG,rbg016a,30,default,0.0006167,0,1,157,1882,91,127,2,1,1596,0
AFG,rbg033a,30,combine,0.0005423,0,1,231,663,82,207,0,1,225,3566
AFG,rbg033a,30,gap_prune,0.0002584,0,1,231,663,82,207,0,1,225,3566
AFG,rbg033a,30,fastdom,0.003982,0,1,593,11544,448,1592,0,1,9359,0
AFG,rbg033a,30,default,0.003824,0,1,593,11544,448,1592,0,1,9359,0
AFG,rbg017.2,30,combine,0.0001211,0,1,122,329,64,88,0,1,119,364
AFG,rbg017.2,30,gap_prune,0.0001712,0,1,122,329,64,88,0,1,119,364
AFG,rbg017.2,30,fastdom,0.001056,0,1,465,3052,646,1804,19,1,764,0
AFG,rbg017.2,30,default,0.0009964,0,1,465,3052,646,1804,19,1,764,0
AFG,rbg201a,30,combine,3.734,0,1,162796,1132612,100338,353268,0,1,616548,8714468
AFG,rbg201a,30,gap_prune,15.1,0,1,162796,1132612,100338,353268,0,1,616548,8714468
AFG,rbg201a,30,fastdom,6.459,0,1,165582,10092320,103376,409048,1,1,9517689,0
AFG,rbg201a,30,default,17.14,0,1,165582,10092320,103376,409048,1,1,9517689,0
AFG,rbg042a,30,combine,0.553,0,6,72554,492108,37605,163494,0,1,256055,1483579
AFG,rbg042a,30,gap_prune,2.988,0,6,72554,492108,37605,163494,0,1,256055,1483579
AFG,rbg042a,30,fastdom,0.9463,0,6,73808,1998636,42607,177705,0,1,1747118,0
AFG,rbg042a,30,default,3.363,0,6,73808,1998636,42607,177705,0,1,1747118,0
AFG,rbg125a,30,combine,0.03174,0,1,5166,22969,2202,9148,3,1,8652,381185
AFG,rbg125a,30,gap_prune,0.03566,0,1,5166,22969,2202,9148,3,1,8652,381185
AFG,rbg125a,30,fastdom,0.1563,0,1,6980,509695,4007,19931,13,1,482771,0
AFG,rbg125a,30,default,0.1697,0,1,6980,509695,4007,19931,13,1,482771,0
AFG,rbg021.2,30,combine,0.4377,0,21,59052,400890,37496,149864,22,1,191932,29167
AFG,rbg021.2,30,gap_prune,3.289,0,21,59052,400890,37496,149864,22,1,191932,29167
AFG,rbg021.2,30,fastdom,0.4314,0,21,59090,430394,40984,153637,22,1,217625,0
AFG,rbg021.2,30,default,3.351,0,21,59090,430394,40984,153637,22,1,217625,0
AFG,rbg040a,30,combine,0.001423,0,1,532,1721,254,658,0,1,531,7837
AFG,rbg040a,30,gap_prune,0.0009453,0,1,532,1721,254,658,0,1,531,7837
AFG,rbg040a,30,fastdom,0.00767,0,1,1057,19952,675,3245,3,1,15647,0
AFG,rbg040a,30,default,0.008559,0,1,1057,19952,675,3245,3,1,15647,0
AFG,rbg193,30,combine,4.89,0,1,146186,1054413,165035,361331,0,1,546896,9368818
AFG,rbg193,30,gap_prune,11.8,0,1,146186,1054413,165035,361331,0,1,546896,9368818
AFG,rbg193,30,fastdom,8.178,0,1,152281,10872219,170833,423527,1,1,10296410,0
AFG,rbg193,30,default,14.96,0,1,152281,10872219,170833,423527,1,1,10296410,0
AFG,rbg041a,30,combine,0.01665,0,1,5087,24343,3556,9653,0,1,9603,104060
AFG,rbg041a,30,gap_prune,0.02376,0,1,5087,24343,3556,9653,0,1,9603,104060
AFG,rbg041a,30,fastdom,0.05317,0,1,5671,139388,4969,14588,2,1,119127,0
AFG,rbg041a,30,default,0.06032,0,1,5671,139388,4969,14588,2,1,119127,0
AFG,rbg152,30,combine,0.02444,0,1,4806,17498,1553,7105,0,1,5587,238571
AFG,rbg152,30,gap_prune,0.02417,0,1,4806,17498,1553,7105,0,1,5587,238571
