dataset,name,k,solver,time,timeout,numsol,expd,gen,qsize,pr-frontier,pr-sol,pr-fea,pr-post,pr-extra
Dumas,n60w60.001,30,makespan-order-mst,0.6896,0,1,4369,27130,1464,6457,0,1,16304,141011
Dumas,n40w40.005,30,combine,0.00111,0,1,378,1786,74,303,0,1,1105,6526
Dumas,n40w40.005,30,makespan-order,0.001089,0,1,394,1873,75,312,0,1,1167,6847
Dumas,n40w40.005,30,makespan-order-mst,0.01414,0,1,363,1722,67,293,0,1,1066,6211
Dumas,n20w40.001,30,combine,0.0001415,0,1,86,319,18,44,0,1,189,668
Dumas,n20w40.001,30,makespan-order,0.0001626,0,1,97,376,18,52,0,1,227,787
Dumas,n20w40.001,30,makespan-order-mst,0.001302,0,1,91,352,19,49,0,1,212,803
Dumas,n100w60.003,30,combine,0.1164,0,1,15140,130992,2012,20979,0,1,94873,701026
Dumas,n100w60.003,30,makespan-order,0.1143,0,1,15197,131641,1692,20561,0,1,95883,704041
Dumas,n100w60.003,30,makespan-order-mst,5.394,0,1,13392,114544,1541,18197,0,1,82955,628433
Dumas,n40w100.004,30,combine,0.009564,0,1,2010,13816,455,2438,0,1,9368,24023
Dumas,n40w100.004,30,makespan-order,0.009586,0,1,1946,13352,415,2326,0,1,9080,24442
Dumas,n40w100.004,30,makespan-order-mst,0.1298,0,1,2104,14509,529,2664,0,1,9741,27157
Dumas,n40w20.003,30,combine,0.0001834,0,2,98,360,9,32,0,1,229,1615
Dumas,n40w20.003,30,makespan-order,0.0001906,0,2,100,368,11,34,0,1,233,1634
Dumas,n40w20.003,30,makespan-order-mst,0.0032,0,2,92,338,8,29,0,1,216,1536
Dumas,n60w60.003,30,combine,0.04465,0,1,6837,65641,1861,7835,0,1,50969,132670
Dumas,n60w60.003,30,makespan-order,0.04491,0,1,6657,64263,1048,7551,0,1,50055,131918
Dumas,n60w60.003,30,makespan-order-mst,0.8039,0,1,5864,55822,965,6536,0,1,43422,115593
Dumas,n100w20.002,30,combine,0.001997,0,1,572,2635,60,418,0,0,1646,31696
Dumas,n100w20.002,30,makespan-order,0.002318,0,1,631,2940,74,448,0,0,1862,35033
Dumas,n100w20.002,30,makespan-order-mst,0.137,0,1,550,2518,65,393,0,0,1576,29875
Dumas,n60w80.003,30,combine,0.09209,0,1,11829,119106,5305,14890,0,1,92387,390920
Dumas,n60w80.003,30,makespan-order,0.09793,0,1,12121,121578,2617,15326,0,1,94131,401171
Dumas,n60w80.003,30,makespan-order-mst,3.573,0,1,10833,108788,2392,13626,0,1,84329,357533
Dumas,n100w60.002,30,combine,0.1579,0,1,17479,169077,3955,25981,0,1,125617,790393
Dumas,n100w60.002,30,makespan-order,0.1614,0,1,17686,170168,2987,25741,0,1,126741,809446
Dumas,n100w60.002,30,makespan-order-mst,8.313,0,1,16441,157154,3047,24397,0,1,116316,757179
Dumas,n20w100.005,30,combine,0.003628,0,1,1014,6625,451,1445,0,1,4166,6723
Dumas,n20w100.005,30,makespan-order,0.003818,0,1,1060,6843,450,1491,0,1,4292,6925
Dumas,n20w100.005,30,makespan-order-mst,0.02242,0,1,952,6226,409,1358,0,1,3916,6304
Dumas,n40w80.002,30,combine,0.06076,0,2,7502,71584,2153,8750,0,1,55331,143690
Dumas,n40w80.002,30,makespan-order,0.06792,0,2,7862,74539,2012,9611,0,1,57065,150225
Dumas,n40w80.002,30,makespan-order-mst,0.906,0,2,6715,63218,1756,8307,0,1,48195,128255
Dumas,n200w20.002,30,combine,0.02009,0,1,2587,15319,312,2360,0,1,10372,242656
Dumas,n200w20.002,30,makespan-order,0.02057,0,1,2673,15854,248,2406,0,1,10775,253173
Dumas,n200w20.002,30,makespan-order-mst,2.154,0,1,2655,15606,252,2585,0,1,10366,256955
Dumas,n150w20.002,30,combine,0.006627,0,1,1206,6641,181,958,0,1,4477,99122
Dumas,n150w20.002,30,makespan-order,0.006858,0,1,1250,6975,166,977,0,1,4748,104255
Dumas,n150w20.002,30,makespan-order-mst,0.7139,0,1,1133,6246,152,905,0,1,4208,94533
Dumas,n80w60.004,30,combine,0.03372,0,1,5125,42445,806,6933,0,1,30387,128832
Dumas,n80w60.004,30,makespan-order,0.03541,0,1,5191,43063,1011,6826,0,1,31046,129756
Dumas,n80w60.004,30,makespan-order-mst,1.033,0,1,5271,43882,1104,6943,0,1,31668,130420
Dumas,n20w20.003,30,combine,6.007e-05,0,1,38,128,6,7,0,1,83,292
Dumas,n20w20.003,30,makespan-order,5.93e-05,0,1,38,128,7,7,0,1,83,292
Dumas,n20w20.003,30,makespan-order-mst,0.0004448,0,1,37,125,7,7,0,1,81,286
Dumas,n200w20.003,30,combine,0.01908,0,1,2751,14956,335,2927,0,1,9278,301445
Dumas,n200w20.003,30,makespan-order,0.0198,0,1,2853,15629,334,3086,0,1,9690,313953
Dumas,n200w20.003,30,makespan-order-mst,2.72,0,1,2774,15043,402,3073,0,1,9196,314555
Dumas,n200w40.001,30,combine,0.3727,0,1,28650,279052,3897,43477,0,1,206925,3778547
Dumas,n200w40.001,30,makespan-order,0.3755,0,1,28469,275627,2775,42475,0,1,204683,3736146
Dumas,n200w40.001,30,makespan-order-mst,55.01,0,1,24764,236103,2542,37129,0,1,174210,3219013
Dumas,n40w60.003,30,combine,0.00266,0,1,665,4699,141,639,0,1,3395,12730
Dumas,n40w60.003,30,makespan-order,0.002771,0,1,702,5000,134,666,0,1,3632,13425
Dumas,n40w60.003,30,makespan-order-mst,0.04932,0,1,640,4435,130,600,0,1,3195,11837
Dumas,n80w60.002,30,combine,0.2108,0,1,18576,163701,9596,38153,0,1,106972,809498
Dumas,n80w60.002,30,makespan-order,0.1905,0,1,17512,152756,6199,35574,0,1,99670,766045
Dumas,n80w60.002,30,makespan-order-mst,7.264,0,1,19308,171052,7509,40787,0,1,110957,855924
Dumas,n80w60.005,30,combine,0.06577,0,2,10194,73701,1649,14200,0,1,49306,356889
Dumas,n80w60.005,30,makespan-order,0.07047,0,2,10653,76938,1810,14831,0,1,51453,369569
Dumas,n80w60.005,30,makespan-order-mst,2.297,0,2,11105,79961,1852,15460,0,1,53395,379672
Dumas,n20w60.003,30,combine,0.0002305,0,1,94,405,29,57,0,1,254,725
Dumas,n20w60.003,30,makespan-order,0.0002402,0,1,94,402,32,57,0,1,251,714
Dumas,n20w60.003,30,makespan-order-mst,0.001311,0,1,92,397,31,57,0,1,248,704
Dumas,n60w100.001,30,combine,0.6382,0,2,49142,559435,11260,74695,0,1,435597,1034471
Dumas,n60w100.001,30,makespan-order,0.6444,0,2,50558,574330,8715,76796,0,1,446975,1064541
Dumas,n60w100.001,30,makespan-order-mst,9.858,0,2,47197,538759,8527,72840,0,1,418721,985854
Dumas,n80w40.004,30,combine,0.005919,0,1,1250,8144,140,922,0,1,5972,52072
Dumas,n80w40.004,30,makespan-order,0.006266,0,1,1243,8001,119,894,0,1,5864,50526
Dumas,n80w40.004,30,makespan-order-mst,0.3217,0,1,1157,7468,115,854,0,1,5457,47816
Dumas,n100w60.004,30,combine,0.736,0,1,48529,621029,11467,64771,0,1,507729,2733417
Dumas,n100w60.004,30,makespan-order,0.7191,0,1,47752,612932,8681,63160,0,1,502020,2702247
Dumas,n100w60.004,30,makespan-order-mst,41.48,0,1,45205,581233,8504,59379,0,1,476649,2560514
Dumas,n20w20.004,30,combine,4.791e-05,0,2,32,97,2,2,0,1,62,223
Dumas,n20w20.004,30,makespan-order,4.571e-05,0,2,32,97,3,2,0,1,62,223
Dumas,n20w20.004,30,makespan-order-mst,0.0002843,0,2,32,97,3,2,0,1,62,223
Dumas,n20w80.002,30,combine,0.0006761,0,1,267,1280,87,190,0,1,823,1192
Dumas,n20w80.002,30,makespan-order,0.0008104,0,1,298,1442,69,203,0,1,941,1309
Dumas,n20w80.002,30,makespan-order-mst,0.003003,0,1,268,1268,56,182,0,1,818,1183
Dumas,n200w40.003,30,combine,0.631,0,1,46485,442735,13361,76364,0,1,319886,6162123
Dumas,n200w40.003,30,makespan-order,0.6077,0,1,44853,423568,8899,73531,0,1,305184,5870027
Dumas,n200w40.003,30,makespan-order-mst,82.79,0,1,41205,389260,8625,67396,0,1,280659,5437595
Dumas,n40w80.004,30,combine,0.006632,0,2,1512,10667,485,1646,0,1,7508,29342
Dumas,n40w80.004,30,makespan-order,0.008838,0,2,1665,11759,462,1794,0,1,8299,32421
Dumas,n40w80.004,30,makespan-order-mst,0.1318,0,3,1452,10172,423,1576,0,1,7142,27952
Dumas,n150w60.003,30,combine,0.8326,0,2,61984,648240,14795,107937,0,1,478318,5139154
Dumas,n150w60.003,30,makespan-order,0.9664,0,2,61546,640059,6455,107760,0,1,470752,5059109
Dumas,n150w60.003,30,makespan-order-mst,77.9,0,2,57722,582107,6970,101579,0,1,422805,4510497
Dumas,n100w20.001,30,combine,0.001504,0,1,446,1828,31,236,0,1,1146,22631
Dumas,n100w20.001,30,makespan-order,0.001743,0,1,459,1884,51,239,0,1,1186,23196
Dumas,n100w20.001,30,makespan-order-mst,0.08767,0,1,426,1743,43,220,0,1,1097,21544
Dumas,n80w60.003,30,combine,0.0371,0,2,5480,40746,1676,10984,0,1,24281,187388
Dumas,n80w60.003,30,makespan-order,0.03667,0,2,5278,38505,1484,10063,0,1,23163,178953
Dumas,n80w60.003,30,makespan-order-mst,1.113,0,2,4862,35810,1400,9660,0,1,21287,167460
Dumas,n80w20.001,30,combine,0.001435,0,1,479,2027,49,324,0,1,1224,22140
Dumas,n80w20.001,30,makespan-order,0.001629,0,1,493,2110,62,344,0,1,1273,22956
Dumas,n80w20.001,30,makespan-order-mst,0.08586,0,1,468,2001,65,324,0,1,1209,21917
Dumas,n40w20.002,30,combine,0.0001848,0,1,100,386,9,32,0,1,254,1882
Dumas,n40w20.002,30,makespan-order,0.0001919,0,1,100,386,17,32,0,1,254,1892
Dumas,n40w20.002,30,makespan-order-mst,0.004002,0,1,102,390,16,35,0,1,253,2010
Dumas,n100w20.003,30,combine,0.001909,0,1,564,2473,53,367,0,1,1542,30721
Dumas,n100w20.003,30,makespan-order,0.002068,0,1,608,2653,82,423,0,1,1622,33002
Dumas,n100w20.003,30,makespan-order-mst,0.117,0,1,526,2284,55,337,0,1,1421,28834
Dumas,n80w20.004,30,combine,0.001113,0,1,375,1541,65,204,0,1,962,13104
Dumas,n80w20.004,30,makespan-order,0.00114,0,1,385,1586,72,214,0,1,987,13364
Dumas,n80w20.004,30,makespan-order-mst,0.03793,0,1,360,1471,65,200,0,1,911,12535
Dumas,n80w40.001,30,combine,0.01514,0,1,3424,18718,752,4120,0,1,11174,118432
Dumas,n80w40.001,30,makespan-order,0.01573,0,1,3576,19423,798,4304,0,1,11543,122983
Dumas,n80w40.001,30,makespan-order-mst,0.5347,0,1,3441,18720,837,4095,0,1,11184,119365
Dumas,n150w40.005,30,combine,0.2643,0,1,23891,239793,4557,33539,0,1,182363,2340880
Dumas,n150w40.005,30,makespan-order,0.2649,0,1,23563,236171,3098,32917,0,1,179691,2304346
Dumas,n150w40.005,30,makespan-order-mst,32.57,0,1,21306,213289,2950,29375,0,1,162608,2101582
Dumas,n80w40.002,30,combine,0.01197,0,1,2217,16089,262,2250,0,1,11622,108364
Dumas,n80w40.002,30,makespan-order,0.01312,0,1,2360,17175,384,2349,0,1,12466,114833
Dumas,n80w40.002,30,makespan-order-mst,0.7362,0,1,2140,15626,392,2125,0,1,11361,104198
Dumas,n60w20.001,30,combine,0.0003842,0,1,183,730,26,54,0,1,493,5818
Dumas,n60w20.001,30,makespan-order,0.0004334,0,1,195,783,21,64,0,1,524,6281
Dumas,n60w20.001,30,makespan-order-mst,0.01765,0,1,180,745,19,63,0,1,502,5875
Dumas,n60w100.002,30,combine,0.322,0,2,34051,295540,15598,68535,0,1,192953,638014
Dumas,n60w100.002,30,makespan-order,0.3347,0,2,34879,303591,9560,68396,0,1,200315,666336
Dumas,n60w100.002,30,makespan-order-mst,4.277,0,2,31995,276126,9185,63253,1,1,180876,600394
Dumas,n20w100.004,30,combine,0.001498,0,2,546,2969,217,616,1,1,1805,3978
Dumas,n20w100.004,30,makespan-order,0.001473,0,2,533,2847,194,600,0,1,1713,3845
Dumas,n20w100.004,30,makespan-order-mst,0.008624,0,2,478,2532,194,544,2,1,1507,3416
Dumas,n80w80.005,30,combine,0.08541,0,2,11196,109284,2172,18388,0,1,79699,377975
Dumas,n80w80.005,30,makespan-order,0.08331,0,2,10872,105590,2003,17549,0,1,77168,369334
Dumas,n80w80.005,30,makespan-order-mst,3.329,0,2,10265,98105,1968,16709,0,1,71130,340219
Dumas,n60w60.005,30,combine,0.007052,0,1,1449,10929,337,1444,0,1,8036,47675
Dumas,n60w60.005,30,makespan-order,0.009202,0,1,1578,11891,257,1553,0,1,8760,52628
Dumas,n60w60.005,30,makespan-order-mst,0.2855,0,1,1342,10032,218,1346,0,1,7344,43824
Dumas,n40w80.001,30,combine,0.009744,0,2,2014,12640,860,2699,0,1,7926,36372
Dumas,n40w80.001,30,makespan-order,0.009824,0,2,2066,12979,677,2783,0,1,8129,37210
Dumas,n40w80.001,30,makespan-order-mst,0.1445,0,2,1874,11672,615,2518,0,1,7279,33603
Dumas,n60w20.002,30,combine,0.0003571,0,1,160,647,15,56,0,1,431,4628
Dumas,n60w20.002,30,makespan-order,0.0003574,0,1,156,629,23,55,0,1,418,4546
Dumas,n60w20.002,30,makespan-order-mst,0.01207,0,1,146,599,24,54,0,1,399,4232
Dumas,n150w40.002,30,combine,0.05953,0,1,7972,60661,1039,9870,0,1,42819,726381
Dumas,n150w40.002,30,makespan-order,0.06126,0,1,7990,60898,567,9697,0,1,43211,722340
Dumas,n150w40.002,30,makespan-order-mst,6.572,0,1,6983,52556,527,8436,0,1,37137,625234
Dumas,n100w20.005,30,combine,0.003586,0,1,822,3914,142,576,0,1,2516,43753
Dumas,n100w20.005,30,makespan-order,0.003394,0,1,848,4048,107,605,0,1,2595,45555
Dumas,n100w20.005,30,makespan-order-mst,0.1764,0,1,806,3834,106,580,0,1,2448,42915
Dumas,n60w20.005,30,combine,0.000342,0,1,162,622,17,59,0,1,401,5853
Dumas,n60w20.005,30,makespan-order,0.0003827,0,1,175,672,24,67,0,1,430,6488
Dumas,n60w20.005,30,makespan-order-mst,0.01608,0,1,166,627,22,65,0,1,396,6180
Dumas,n80w40.003,30,combine,0.006882,0,1,1324,9525,179,1017,0,1,7184,54388
Dumas,n80w40.003,30,makespan-order,0.006856,0,1,1334,9487,189,1033,0,1,7120,54555
Dumas,n80w40.003,30,makespan-order-mst,0.2926,0,1,1199,8487,169,930,0,1,6358,48271
Dumas,n20w80.004,30,combine,0.000697,0,2,240,1104,91,255,0,1,608,2039
Dumas,n20w80.004,30,makespan-order,0.0006544,0,2,243,1095,75,239,0,1,612,2054
Dumas,n20w80.004,30,makespan-order-mst,0.004012,0,2,237,1079,81,244,0,1,597,2003
Dumas,n60w80.004,30,combine,0.1334,0,1,15363,134194,4552,23527,0,1,95304,336203
Dumas,n60w80.004,30,makespan-order,0.1306,0,1,15686,136561,3725,23916,0,1,96959,343118
Dumas,n60w80.004,30,makespan-order-mst,2.252,0,1,14515,126765,3464,21621,0,1,90629,321607
Dumas,n100w40.005,30,combine,0.02275,0,1,3956,25036,704,5121,0,1,15959,168128
Dumas,n100w40.005,30,makespan-order,0.02365,0,1,3891,24772,592,4827,0,1,16054,166572
Dumas,n100w40.005,30,makespan-order-mst,1.065,0,1,3991,25614,609,5055,0,1,16568,169326
Dumas,n20w60.002,30,combine,0.0001351,0,2,75,295,23,46,0,1,173,558
Dumas,n20w60.002,30,makespan-order,0.0001355,0,2,77,302,25,47,0,1,177,574
Dumas,n20w60.002,30,makespan-order-mst,0.001143,0,2,80,316,24,49,0,1,186,591
Dumas,n40w40.004,30,combine,0.0007482,0,1,247,1142,32,135,0,1,760,4168
Dumas,n40w40.004,30,makespan-order,0.0006913,0,1,257,1193,35,141,0,1,795,4343
Dumas,n40w40.004,30,makespan-order-mst,0.009244,0,1,228,1033,30,123,0,1,682,3733
Dumas,n200w20.004,30,combine,0.01832,0,1,2597,14443,175,2466,0,1,9380,298047
Dumas,n200w20.004,30,makespan-order,0.01938,0,1,2735,15109,330,2554,0,1,9820,310461
Dumas,n200w20.004,30,makespan-order-mst,2.724,0,1,2520,14024,299,2347,0,1,9157,284697
Dumas,n20w100.003,30,combine,0.001514,0,1,495,3021,205,656,0,1,1870,3804
Dumas,n20w100.003,30,makespan-order,0.002081,0,1,519,3217,191,732,0,1,1966,4132
Dumas,n20w100.003,30,makespan-order-mst,0.009921,0,1,432,2610,146,542,0,1,1636,3311
Dumas,n150w40.001,30,combine,0.2304,0,1,20696,196549,5463,31695,0,1,144158,1969919
Dumas,n150w40.001,30,makespan-order,0.2149,0,1,19305,179914,3414,29188,0,1,131421,1828302
Dumas,n150w40.001,30,makespan-order-mst,20.82,0,1,17575,163214,3297,26764,0,1,118875,1671181
Dumas,n100w60.005,30,combine,0.07282,0,2,8524,76044,2687,11764,0,1,55755,367154
Dumas,n100w60.005,30,makespan-order,0.07373,0,2,8696,77505,3124,11789,0,1,57019,377291
Dumas,n100w60.005,30,makespan-order-mst,3.334,0,2,7919,70136,2938,10961,0,1,51255,339902
Dumas,n40w60.004,30,combine,0.03891,0,3,5712,43413,2596,10131,0,1,27568,127466
Dumas,n40w60.004,30,makespan-order,0.03857,0,3,5598,42061,2430,9757,0,1,26704,124282
Dumas,n40w60.004,30,makespan-order-mst,0.5956,0,3,5276,39485,2332,9194,0,1,25013,117045
Dumas,n20w40.004,30,combine,0.000116,0,1,64,237,20,29,0,1,144,461
Dumas,n20w40.004,30,makespan-order,0.0001932,0,1,69,254,21,34,0,1,151,483
Dumas,n20w40.004,30,makespan-order-mst,0.0007519,0,1,69,253,21,33,0,1,151,482
Dumas,n150w20.003,30,combine,0.00815,0,1,1424,7416,324,1445,0,1,4547,126859
Dumas,n150w20.003,30,makespan-order,0.008741,0,1,1445,7583,222,1464,0,1,4674,129811
Dumas,n150w20.003,30,makespan-order-mst,0.8551,0,1,1322,6897,192,1333,0,1,4242,118717
Dumas,n40w100.005,30,combine,0.1838,0,1,20710,176146,10859,37789,0,1,117647,162729
Dumas,n40w100.005,30,makespan-order,0.1716,0,1,20650,176366,6814,37574,0,1,118142,165159
Dumas,n40w100.005,30,makespan-order-mst,1.038,0,1,18951,160084,6525,34677,0,1,106456,147665
Dumas,n20w80.005,30,combine,0.001183,0,1,416,2493,117,365,0,1,1712,2048
Dumas,n20w80.005,30,makespan-order,0.001237,0,1,436,2636,121,384,0,1,1816,2192
Dumas,n20w80.005,30,makespan-order-mst,0.007339,0,1,416,2515,119,372,0,1,1727,2089
Dumas,n40w40.003,30,combine,0.0003457,0,1,168,756,34,80,0,1,508,2567
Dumas,n40w40.003,30,makespan-order,0.0003491,0,1,166,775,23,80,0,1,529,2676
Dumas,n40w40.003,30,makespan-order-mst,0.006096,0,1,151,675,21,67,0,1,457,2274
Dumas,n60w40.001,30,combine,0.001706,0,1,502,2942,81,339,0,1,2101,17011
Dumas,n60w40.001,30,makespan-order,0.001752,0,1,513,3024,84,343,0,1,2168,17501
Dumas,n60w40.001,30,makespan-order-mst,0.07873,0,1,488,2823,74,325,0,1,2010,16404
Dumas,n20w80.003,30,combine,0.001319,0,2,476,2543,185,353,0,1,1713,2782
Dumas,n20w80.003,30,makespan-order,0.001251,0,2,479,2571,121,364,0,1,1727,2801
Dumas,n20w80.003,30,makespan-order-mst,0.006262,0,2,410,2129,98,309,0,1,1409,2361
Dumas,n40w80.003,30,combine,0.005594,0,3,1259,7711,367,1592,0,1,4858,20562
Dumas,n40w80.003,30,makespan-order,0.005531,0,3,1305,8116,336,1640,0,1,5169,21694
Dumas,n40w80.003,30,makespan-order-mst,0.07771,0,4,1243,7618,326,1586,0,1,4786,20377
Dumas,n40w100.002,30,combine,0.6341,0,2,41413,327822,25102,90737,0,1,195671,534707
Dumas,n40w100.002,30,makespan-order,0.5896,0,2,41486,326027,25809,90042,0,1,194498,533785
Dumas,n40w100.002,30,makespan-order-mst,2.951,0,2,39041,307395,25101,84857,0,1,183496,503756
Dumas,n40w40.001,40,combine,0.0005398,0,1,215,921,37,124,0,1,582,4520
Dumas,n40w40.001,40,makespan-order,0.0005234,0,1,224,966,38,129,0,1,613,4696
Dumas,n40w40.001,40,makespan-order-mst,0.01051,0,1,207,892,35,125,0,1,560,4317
Dumas,n60w60.002,40,combine,0.01304,0,1,2583,16068,962,3441,0,1,10044,78477
Dumas,n60w60.002,40,makespan-order,0.01286,0,1,2548,15846,730,3391,0,1,9907,76950
Dumas,n60w60.002,40,makespan-order-mst,0.3767,0,1,2538,15935,726,3353,0,1,10044,77151
Dumas,n40w100.001,40,combine,0.7424,0,2,42641,346447,24427,84724,0,1,219081,419576
Dumas,n40w100.001,40,makespan-order,0.5651,0,2,41536,335911,21824,82418,0,1,211956,408748
Dumas,n40w100.001,40,makespan-order-mst,2.464,0,2,39575,318819,21089,78556,0,1,200687,389701
Dumas,n100w40.002,40,combine,0.05329,0,1,7838,52999,4596,13135,0,1,32026,447670
Dumas,n100w40.002,40,makespan-order,0.05488,0,1,7720,51999,2530,13136,0,1,31143,442160
Dumas,n100w40.002,40,makespan-order-mst,2.66,0,1,7301,48662,2409,12292,0,1,29069,411417
Dumas,n150w20.004,40,combine,0.005236,0,1,997,4968,100,708,0,1,3263,86469
Dumas,n150w20.004,40,makespan-order,0.005767,0,1,1031,5153,129,738,0,1,3384,90593
Dumas,n150w20.004,40,makespan-order-mst,0.5279,0,1,914,4562,107,651,0,1,2997,78964
Dumas,n60w40.003,40,combine,0.009593,0,1,2065,11539,742,2628,0,1,6846,36780
Dumas,n60w40.003,40,makespan-order,0.01014,0,1,2086,11744,717,2638,0,1,7020,37516
Dumas,n60w40.003,40,makespan-order-mst,0.1206,0,1,1987,11081,713,2550,0,1,6544,34667
Dumas,n60w100.005,40,combine,3.047,0,2,119595,1299745,28831,212003,0,1,968146,3035698
Dumas,n60w100.005,40,makespan-order,2.098,0,2,116155,1261267,25295,203329,0,1,941782,2958430
Dumas,n60w100.005,40,makespan-order-mst,27.97,0,2,110903,1197807,24858,195616,0,1,891287,2807911
Dumas,n150w60.001,40,combine,0.7938,0,2,55164,645228,12386,98953,0,1,491110,4081398
Dumas,n150w60.001,40,makespan-order,0.7811,0,2,54640,638882,9686,97298,0,1,486943,4090105
Dumas,n150w60.001,40,makespan-order-mst,56.47,0,2,53068,606132,12138,101616,0,1,451447,3723726
Dumas,n60w40.002,40,combine,0.005604,0,1,1179,7630,276,1219,0,1,5232,39940
Dumas,n60w40.002,40,makespan-order,0.006136,0,1,1293,8329,306,1415,0,1,5621,43337
Dumas,n60w40.002,40,makespan-order-mst,0.2199,0,1,1165,7439,264,1271,0,1,5003,39297
Dumas,n20w60.004,40,combine,0.000945,0,1,342,1647,134,451,0,1,854,2225
Dumas,n20w60.004,40,makespan-order,0.0009828,0,1,360,1724,173,446,0,1,918,2333
Dumas,n20w60.004,40,makespan-order-mst,0.004535,0,1,306,1465,151,402,0,1,757,1984
Dumas,n60w80.001,40,combine,0.1057,0,2,14080,103371,4533,24119,1,1,65170,332267
Dumas,n60w80.001,40,makespan-order,0.1027,0,2,15342,112876,3382,26300,1,1,71232,364297
Dumas,n60w80.001,40,makespan-order-mst,1.965,0,2,12879,94191,2847,21743,1,1,59567,298703
Dumas,n150w40.003,40,combine,0.4507,0,1,32574,307384,11747,57423,0,1,217387,2812971
Dumas,n150w40.003,40,makespan-order,0.3847,0,1,32718,308385,9640,56656,0,1,219011,2822475
Dumas,n150w40.003,40,makespan-order-mst,38.71,0,1,31391,295280,9666,55132,0,1,208757,2722237
Dumas,n200w20.001,40,combine,0.02547,0,1,3192,20248,212,3346,0,1,13710,331603
Dumas,n200w20.001,40,makespan-order,0.02841,0,1,3279,20768,292,3470,0,1,14019,342299
Dumas,n200w20.001,40,makespan-order-mst,2.569,0,1,2976,18746,277,3125,0,1,12645,309777
Dumas,n200w40.004,40,combine,2.756,0,2,107109,1197457,36472,204493,0,1,885854,14615511
Dumas,n200w40.004,40,makespan-order,1.937,0,2,94745,1038783,28271,180136,0,1,763901,12793807
Dumas,n200w40.004,40,makespan-order-mst,222.2,0,2,90495,992904,27702,173688,0,1,728720,12250100
Dumas,n40w40.002,40,combine,0.001007,0,1,360,1527,131,338,0,1,829,8700
Dumas,n40w40.002,40,makespan-order,0.001093,0,1,382,1636,108,369,0,1,885,9170
Dumas,n40w40.002,40,makespan-order-mst,0.0216,0,1,374,1596,108,351,0,1,871,9163
Dumas,n200w40.005,40,combine,0.4007,0,1,31279,309298,3072,46699,0,1,231320,3630779
Dumas,n200w40.005,40,makespan-order,0.3963,0,1,31592,310203,2979,46704,0,1,231907,3641459
Dumas,n200w40.005,40,makespan-order-mst,59.45,0,1,30001,296047,2698,44041,0,1,222005,3518089
Dumas,n20w100.001,40,combine,0.003765,0,4,1122,6240,502,1404,0,1,3711,7399
Dumas,n20w100.001,40,makespan-order,0.003975,0,4,1160,6427,507,1417,0,1,3847,7564
Dumas,n20w100.001,40,makespan-order-mst,0.01807,0,4,1061,5832,476,1274,0,1,3494,6936
Dumas,n20w20.005,40,combine,4.966e-05,0,1,32,91,7,7,0,1,52,255
Dumas,n20w20.005,40,makespan-order,4.517e-05,0,1,32,91,7,7,0,1,52,255
Dumas,n20w20.005,40,makespan-order-mst,0.0003338,0,1,34,96,7,7,0,1,55,267
Dumas,n150w60.002,40,combine,5.308,0,4,176337,2189403,45987,296611,0,1,1716452,13200632
Dumas,n150w60.002,40,makespan-order,4.17,0,4,171275,2122303,41040,285157,0,1,1665868,12850266
Dumas,n150w60.002,40,makespan-order-mst,195.9,0,5,165733,2050786,40551,277123,0,1,1607926,12419781
Dumas,n150w60.005,40,combine,2.676,0,2,104917,1123074,42196,170042,0,1,848114,9294357
Dumas,n150w60.005,40,makespan-order,2.077,0,2,102306,1091205,35514,166808,0,1,822090,9049289
Dumas,n150w60.005,40,makespan-order-mst,145.8,0,2,97369,1039256,35008,160977,0,1,780909,8678232
Dumas,n20w100.002,40,combine,0.008893,0,4,1825,11863,885,2638,1,1,7396,9840
Dumas,n20w100.002,40,makespan-order,0.008651,0,4,1862,11980,762,2700,1,1,7414,9880
Dumas,n20w100.002,40,makespan-order-mst,0.0372,0,4,1673,10735,686,2475,1,1,6583,9054
Dumas,n20w20.001,40,combine,5.172e-05,0,1,30,100,7,6,0,1,64,263
Dumas,n20w20.001,40,makespan-order,4.746e-05,0,1,30,100,7,6,0,1,64,263
Dumas,n20w20.001,40,makespan-order-mst,0.0002924,0,1,24,80,7,6,0,1,50,188
